=== /Users/shashanksaxena/Downloads/Lucernex_to_PostgreSQL_Inventory_jcrew.xlsx ===
Sheets: ['Field Inventory']


##### SHEET: Field Inventory #####
Lucernex Object	Lucernex Field Name	UI Label	Lucernex Data Type	Required	Max Size	Functional Field	Definition	Extracted to PostgreSQL	PG Database	PG Table	PG Table Status	PG Column	PG Data Type	Key Role	Notes
BudgetView	RevNumber	Rev Number	Number		2147483647	Yes	The Rev Number field indicates how many times a record has been modified. This value of the field increases by 1 each time the record is modified.	Yes	lxr_drp_jcrew	budget_view	Not created yet — no data	RevNumber	TEXT	Audit	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	AssetID	Equipment	Equipment ID		-	Yes	This field allows you to select an asset to associate with a custom list item.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	AssetID	VARCHAR(64) NOT NULL	Primary key	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	BOMapClientRecordID	Client List Row ClientID	Text	Required	No Limit	Yes	The ClientID field is a free form text field that can be used when importing data to uniquely look up a record for update. This record identifier can either be system-generated or defined by the user upon the initial import of record data. The ClientID has the database name "BOMapClientRecordID".	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	BOMapClientRecordID	TEXT	Client identifier	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	BudgetColumnItemValueID	Budget	Currency			Yes	This field allows you to select a budget type to associate with the custom list.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	BudgetColumnItemValueID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	BudgetLineItemID	Budget Line Item	Text		-	No	This field is related to a future enhancement.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	BudgetLineItemID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	ClientListRowID	Client List Row RecID	Number		2147483647	Yes	This field contains a Base Entity System Identifier for your record. It is assigned automatically by the system, and is not editable.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	ClientListRowID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	CodeSQLTableID	Client List Row Type	Dropdown (SQL Table Code)	Required	-	Yes	If this field's value is Part, this is a part custom list. If this field's value is Standard, it is a standard custom list.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	CodeSQLTableID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	CostPerPart	Cost Per Part	Currency		999999999999999	Yes	This field allows you to enter the unit cost per part.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	CostPerPart	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	ModifiedByID	Modified By	Member ID		-	Yes	The Modified By field is a system-populated field which captures the name of the member who made a change to a record.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	ModifiedByID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	ModifiedDate	Modified Date	Time		01/01/1900 - 01/01/3000	Yes	The Modified Date field is a system-populated field which captures the date that a modification is made to a record.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	ModifiedDate	TEXT	Incremental watermark	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	ObjectID	Object RecID	Number	Required	2147483647	Yes	This field contains a Base Entity System Identifier for your record. It is assigned automatically by the system, and is not editable.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	ObjectID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	PartID	Part	Part		-	Yes	This field allows you to select a part record.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	PartID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
CLRExtensionPart	PartPackageID	Part Package	Parts Package		-	Yes	This field allows you to select a part package record.	Yes	lxr_drp_jcrew	c_l_r_extension_part	Not created yet — no data	PartPackageID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
